transaction_id,posting_date,document_date,amount,vendor_name,invoice_number,debit_account,credit_account,narration,is_manual_entry,gst_amount,gstin
TXN-045140,2025-10-05,2025-10-04,19609.91,VENDOR_0039,INV-2025-1424,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0039,False,3529.78,27ABCDE2545F1Z5
TXN-045141,2025-05-29,2025-05-28,1761.58,VENDOR_0162,INV-2025-9756,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0162,False,317.08,27ABCDE8430F1Z5
TXN-045142,2025-07-18,2025-07-18,9083.91,VENDOR_0139,INV-2025-9969,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0139,False,1635.10,27ABCDE8312F1Z5
TXN-045143,2025-09-28,2025-09-26,18088.15,VENDOR_0078,INV-2025-4028,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0078,False,3255.87,27ABCDE5944F1Z5
TXN-045144,2025-08-13,2025-08-11,699.19,VENDOR_0179,INV-2025-4278,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0179,False,125.85,27ABCDE7921F1Z5
TXN-045145,2025-04-24,2025-04-21,582.81,VENDOR_0080,INV-2025-4079,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0080,False,104.91,27ABCDE1962F1Z5
TXN-045146,2025-06-25,2025-06-25,2276.43,VENDOR_0147,INV-2025-4465,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0147,False,409.76,27ABCDE2657F1Z5
TXN-045147,2025-12-01,2025-11-28,3760.82,VENDOR_0030,INV-2025-6581,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0030,False,676.95,27ABCDE7942F1Z5
TXN-045148,2025-08-14,2025-08-11,10152.28,VENDOR_0197,INV-2025-8858,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0197,False,1827.41,27ABCDE9798F1Z5
TXN-045149,2025-10-02,2025-09-29,5448.29,VENDOR_0046,INV-2025-6533,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0046,False,980.69,27ABCDE6577F1Z5
TXN-045150,2025-04-13,2025-04-13,3682.93,VENDOR_0042,INV-2025-6480,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0042,False,662.93,27ABCDE2606F1Z5
TXN-045151,2025-09-26,2025-09-25,2404.49,VENDOR_0065,INV-2025-3439,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0065,False,432.81,27ABCDE6985F1Z5
TXN-045152,2026-03-17,2026-03-14,3177.94,VENDOR_0019,INV-2025-2139,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0019,False,572.03,27ABCDE6149F1Z5
TXN-045153,2025-06-25,2025-06-24,40558.22,VENDOR_0093,INV-2025-6027,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0093,False,7300.48,27ABCDE2870F1Z5
TXN-045154,2025-12-15,2025-12-14,2289.42,VENDOR_0131,INV-2025-6311,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0131,False,412.10,27ABCDE3725F1Z5
TXN-045155,2025-12-28,2025-12-26,680.82,VENDOR_0041,INV-2025-9509,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0041,False,122.55,27ABCDE5600F1Z5
TXN-045156,2025-11-23,2025-11-21,19274.13,VENDOR_0072,INV-2025-2851,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0072,False,3469.34,27ABCDE4414F1Z5
TXN-045157,2025-12-24,2025-12-24,12189.94,VENDOR_0170,INV-2025-8422,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0170,False,2194.19,27ABCDE6674F1Z5
TXN-045158,2025-11-07,2025-11-04,12634.33,VENDOR_0187,INV-2025-4590,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0187,False,2274.18,27ABCDE1055F1Z5
TXN-045159,2025-06-14,2025-06-14,6424.98,VENDOR_0063,INV-2025-4936,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0063,False,1156.50,27ABCDE6190F1Z5
TXN-045160,2026-01-09,2026-01-08,1081.25,VENDOR_0161,INV-2025-5236,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0161,False,194.62,27ABCDE1022F1Z5
TXN-045161,2025-04-25,2025-04-22,12459.23,VENDOR_0045,INV-2025-8705,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0045,False,2242.66,27ABCDE5084F1Z5
TXN-045162,2025-06-23,2025-06-23,25025.4,VENDOR_0072,INV-2025-8283,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0072,False,4504.57,27ABCDE1604F1Z5
TXN-045163,2025-10-08,2025-10-07,14168.87,VENDOR_0001,INV-2025-7291,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0001,False,2550.40,27ABCDE7436F1Z5
TXN-045164,2026-02-07,2026-02-05,14489.74,VENDOR_0130,INV-2025-1873,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0130,False,2608.15,27ABCDE9267F1Z5
TXN-045165,2026-01-11,2026-01-08,7413.84,VENDOR_0127,INV-2025-6757,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0127,False,1334.49,27ABCDE7910F1Z5
TXN-045166,2025-06-17,2025-06-14,1176.67,VENDOR_0006,INV-2025-1771,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0006,False,211.80,27ABCDE7030F1Z5
TXN-045167,2025-08-14,2025-08-13,1503.15,VENDOR_0101,INV-2025-8745,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0101,False,270.57,27ABCDE2406F1Z5
TXN-045168,2026-01-23,2026-01-22,2751.92,VENDOR_0169,INV-2025-8178,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0169,False,495.35,27ABCDE5903F1Z5
TXN-045169,2025-06-14,2025-06-13,4695.32,VENDOR_0071,INV-2025-7085,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0071,False,845.16,27ABCDE2717F1Z5
TXN-045170,2025-04-03,2025-04-02,16582.74,VENDOR_0196,INV-2025-1110,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0196,False,2984.89,27ABCDE7266F1Z5
TXN-045171,2025-06-16,2025-06-14,21248.84,VENDOR_0184,INV-2025-1864,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0184,False,3824.79,27ABCDE8174F1Z5
TXN-045172,2025-10-15,2025-10-15,3559.36,VENDOR_0143,INV-2025-8218,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0143,False,640.68,27ABCDE6217F1Z5
TXN-045173,2025-10-31,2025-10-28,41776.26,VENDOR_0074,INV-2025-7991,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0074,False,7519.73,27ABCDE5274F1Z5
TXN-045174,2026-03-19,2026-03-16,1961.47,VENDOR_0166,INV-2025-5619,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0166,False,353.06,27ABCDE8459F1Z5
TXN-045175,2025-08-09,2025-08-09,7993.39,VENDOR_0131,INV-2025-4842,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0131,False,1438.81,27ABCDE8276F1Z5
TXN-045176,2025-07-09,2025-07-08,12039.52,VENDOR_0120,INV-2025-1454,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0120,False,2167.11,27ABCDE1795F1Z5
TXN-045177,2025-04-17,2025-04-14,24038.7,VENDOR_0083,INV-2025-8390,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0083,False,4326.97,27ABCDE2986F1Z5
TXN-045178,2026-02-08,2026-02-05,1994.64,VENDOR_0067,INV-2025-4404,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0067,False,359.04,27ABCDE9086F1Z5
TXN-045179,2026-01-01,2026-01-01,2435.24,VENDOR_0075,INV-2025-4936,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0075,False,438.34,27ABCDE9583F1Z5
TXN-045180,2025-12-20,2025-12-20,4578.19,VENDOR_0142,INV-2025-7056,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0142,False,824.07,27ABCDE1800F1Z5
TXN-045181,2025-07-02,2025-06-29,9136.09,VENDOR_0012,INV-2025-2856,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0012,False,1644.50,27ABCDE7233F1Z5
TXN-045182,2025-06-27,2025-06-27,1139.09,VENDOR_0133,INV-2025-4466,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0133,False,205.04,27ABCDE3881F1Z5
TXN-045183,2025-06-22,2025-06-19,5633.4,VENDOR_0093,INV-2025-3239,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0093,False,1014.01,27ABCDE6801F1Z5
TXN-045184,2026-01-25,2026-01-25,2110.83,VENDOR_0016,INV-2025-1327,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0016,False,379.95,27ABCDE3520F1Z5
TXN-045185,2025-11-01,2025-10-30,3463.73,VENDOR_0126,INV-2025-2681,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0126,False,623.47,27ABCDE9284F1Z5
TXN-045186,2025-04-01,2025-03-29,29988.57,VENDOR_0056,INV-2025-1052,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0056,False,5397.94,27ABCDE2133F1Z5
TXN-045187,2025-10-14,2025-10-12,3256.75,VENDOR_0163,INV-2025-4641,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0163,False,586.22,27ABCDE1916F1Z5
TXN-045188,2026-03-10,2026-03-08,20449.61,VENDOR_0184,INV-2025-8279,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0184,False,3680.93,27ABCDE2168F1Z5
TXN-045189,2025-12-21,2025-12-18,7247.98,VENDOR_0183,INV-2025-8968,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0183,False,1304.64,27ABCDE4506F1Z5
TXN-045190,2026-03-04,2026-03-01,7359.15,VENDOR_0081,INV-2025-7651,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0081,False,1324.65,27ABCDE7113F1Z5
TXN-045191,2026-01-18,2026-01-15,7848.14,VENDOR_0114,INV-2025-4531,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0114,False,1412.67,27ABCDE1152F1Z5
TXN-045192,2025-07-28,2025-07-27,15090.56,VENDOR_0096,INV-2025-9798,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0096,False,2716.30,27ABCDE3952F1Z5
TXN-045193,2025-07-08,2025-07-08,7117.6,VENDOR_0128,INV-2025-4791,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0128,False,1281.17,27ABCDE9164F1Z5
TXN-045194,2025-05-20,2025-05-18,6210.68,VENDOR_0011,INV-2025-4162,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0011,False,1117.92,27ABCDE3276F1Z5
TXN-045195,2025-11-30,2025-11-28,571.73,VENDOR_0087,INV-2025-6248,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0087,False,102.91,27ABCDE3290F1Z5
TXN-045196,2026-01-06,2026-01-03,2642.84,VENDOR_0010,INV-2025-9380,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0010,False,475.71,27ABCDE9021F1Z5
TXN-045197,2025-05-17,2025-05-16,8487.22,VENDOR_0113,INV-2025-2880,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0113,False,1527.70,27ABCDE9736F1Z5
TXN-045198,2025-05-29,2025-05-29,7131.64,VENDOR_0005,INV-2025-7913,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0005,False,1283.70,27ABCDE7198F1Z5
TXN-045199,2026-02-22,2026-02-19,9646.17,VENDOR_0196,INV-2025-7318,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0196,False,1736.31,27ABCDE2755F1Z5
TXN-045200,2025-12-23,2025-12-23,6593.34,VENDOR_0013,INV-2025-2424,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0013,False,1186.80,27ABCDE9075F1Z5
TXN-045201,2025-11-20,2025-11-17,6553.36,VENDOR_0074,INV-2025-6324,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0074,False,1179.60,27ABCDE9319F1Z5
TXN-045202,2025-09-02,2025-09-01,6471.76,VENDOR_0116,INV-2025-9793,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0116,False,1164.92,27ABCDE3785F1Z5
TXN-045203,2025-12-01,2025-11-30,4305.37,VENDOR_0067,INV-2025-1155,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0067,False,774.97,27ABCDE6568F1Z5
TXN-045204,2025-08-20,2025-08-18,982.48,VENDOR_0181,INV-2025-4501,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0181,False,176.85,27ABCDE8797F1Z5
TXN-045205,2025-04-17,2025-04-16,20633.73,VENDOR_0021,INV-2025-3778,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0021,False,3714.07,27ABCDE7665F1Z5
TXN-045206,2025-04-03,2025-04-02,1871.51,VENDOR_0051,INV-2025-8380,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0051,False,336.87,27ABCDE8650F1Z5
TXN-045207,2025-10-05,2025-10-05,2568.42,VENDOR_0145,INV-2025-1870,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0145,False,462.32,27ABCDE5056F1Z5
TXN-045208,2025-09-01,2025-08-30,727.47,VENDOR_0191,INV-2025-7976,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0191,False,130.94,27ABCDE9745F1Z5
TXN-045209,2025-11-07,2025-11-05,6713.02,VENDOR_0065,INV-2025-7431,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0065,False,1208.34,27ABCDE4654F1Z5
TXN-045210,2026-03-14,2026-03-13,1227.03,VENDOR_0101,INV-2025-6458,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0101,False,220.87,27ABCDE6666F1Z5
TXN-045211,2026-01-05,2026-01-05,1932.3,VENDOR_0023,INV-2025-8666,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0023,False,347.81,27ABCDE4288F1Z5
TXN-045212,2026-02-06,2026-02-05,2279.92,VENDOR_0158,INV-2025-1036,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0158,False,410.39,27ABCDE3103F1Z5
TXN-045213,2026-02-02,2026-02-01,8775.22,VENDOR_0027,INV-2025-2959,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0027,False,1579.54,27ABCDE8534F1Z5
TXN-045214,2025-09-01,2025-08-30,27000.69,VENDOR_0160,INV-2025-8162,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0160,False,4860.12,27ABCDE1287F1Z5
TXN-045215,2025-09-26,2025-09-25,13341.32,VENDOR_0115,INV-2025-9033,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0115,False,2401.44,27ABCDE8135F1Z5
TXN-045216,2025-11-04,2025-11-01,4611.9,VENDOR_0018,INV-2025-9476,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0018,False,830.14,27ABCDE1802F1Z5
TXN-045217,2025-07-02,2025-07-02,4280.09,VENDOR_0088,INV-2025-8390,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0088,False,770.42,27ABCDE4006F1Z5
TXN-045218,2025-10-29,2025-10-26,5529.03,VENDOR_0021,INV-2025-3628,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0021,False,995.23,27ABCDE4135F1Z5
TXN-045219,2025-09-01,2025-08-30,11981.56,VENDOR_0158,INV-2025-7210,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0158,False,2156.68,27ABCDE4794F1Z5
TXN-045220,2025-09-10,2025-09-08,15560.34,VENDOR_0076,INV-2025-7822,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0076,False,2800.86,27ABCDE8675F1Z5
TXN-045221,2025-05-02,2025-04-29,2009.26,VENDOR_0112,INV-2025-9765,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0112,False,361.67,27ABCDE3327F1Z5
TXN-045222,2026-02-10,2026-02-10,6921.68,VENDOR_0153,INV-2025-5427,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0153,False,1245.90,27ABCDE4223F1Z5
TXN-045223,2025-07-03,2025-07-01,26863.2,VENDOR_0082,INV-2025-8314,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0082,False,4835.38,27ABCDE3691F1Z5
TXN-045224,2025-10-01,2025-09-29,7294.04,VENDOR_0157,INV-2025-1028,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0157,False,1312.93,27ABCDE4053F1Z5
TXN-045225,2026-01-02,2026-01-02,1397.26,VENDOR_0136,INV-2025-7775,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0136,False,251.51,27ABCDE8109F1Z5
TXN-045226,2026-02-06,2026-02-04,5095.43,VENDOR_0146,INV-2025-3931,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0146,False,917.18,27ABCDE8853F1Z5
TXN-045227,2026-01-14,2026-01-13,1187.92,VENDOR_0010,INV-2025-6451,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0010,False,213.83,27ABCDE1149F1Z5
TXN-045228,2025-12-14,2025-12-13,26074.2,VENDOR_0065,INV-2025-8533,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0065,False,4693.36,27ABCDE1917F1Z5
TXN-045229,2026-02-10,2026-02-09,6566.64,VENDOR_0035,INV-2025-8986,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0035,False,1182.00,27ABCDE9526F1Z5
TXN-045230,2025-09-11,2025-09-10,874.72,VENDOR_0006,INV-2025-3881,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0006,False,157.45,27ABCDE8152F1Z5
TXN-045231,2026-02-24,2026-02-21,4520.17,VENDOR_0054,INV-2025-1941,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0054,False,813.63,27ABCDE5112F1Z5
TXN-045232,2025-04-18,2025-04-15,4277.72,VENDOR_0072,INV-2025-1070,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0072,False,769.99,27ABCDE4701F1Z5
TXN-045233,2026-02-27,2026-02-27,11719.85,VENDOR_0180,INV-2025-4791,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0180,False,2109.57,27ABCDE7302F1Z5
TXN-045234,2025-07-05,2025-07-04,3566.66,VENDOR_0086,INV-2025-9563,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0086,False,642.00,27ABCDE7441F1Z5
TXN-045235,2025-07-04,2025-07-02,8465.42,VENDOR_0181,INV-2025-5249,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0181,False,1523.78,27ABCDE1534F1Z5
TXN-045236,2025-11-09,2025-11-07,3727.95,VENDOR_0012,INV-2025-7786,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0012,False,671.03,27ABCDE9127F1Z5
TXN-045237,2025-12-30,2025-12-27,24373.17,VENDOR_0058,INV-2025-2135,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0058,False,4387.17,27ABCDE9645F1Z5
TXN-045238,2025-04-21,2025-04-18,1711.43,VENDOR_0067,INV-2025-5411,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0067,False,308.06,27ABCDE9731F1Z5
TXN-045239,2025-12-25,2025-12-25,11571.58,VENDOR_0093,INV-2025-1582,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0093,False,2082.88,27ABCDE8573F1Z5
TXN-045240,2025-09-22,2025-09-19,5932.17,VENDOR_Y09,INV-2025-9526,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_Y09,False,1067.79,27ABCDE2234F1Z5
TXN-045241,2025-08-31,2025-08-28,12544.3,VENDOR_0078,INV-2025-7245,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0078,False,2257.97,27ABCDE3222F1Z5
TXN-045242,2025-08-26,2025-08-26,6449.4,VENDOR_0191,INV-2025-5666,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0191,False,1160.89,27ABCDE5645F1Z5
TXN-045243,2025-10-04,2025-10-04,19982.53,VENDOR_0114,INV-2025-5823,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0114,False,3596.86,27ABCDE3028F1Z5
TXN-045244,2025-07-02,2025-07-01,2167.51,VENDOR_0138,INV-2025-7274,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0138,False,390.15,27ABCDE6031F1Z5
TXN-045245,2025-09-09,2025-09-06,1193.24,VENDOR_0195,INV-2025-1018,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0195,False,214.78,27ABCDE4754F1Z5
TXN-045246,2025-06-07,2025-06-04,199.6,VENDOR_0164,INV-2025-4028,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0164,False,35.93,27ABCDE1947F1Z5
TXN-045247,2025-09-04,2025-09-02,1883.15,VENDOR_0154,INV-2025-8459,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0154,False,338.97,27ABCDE1160F1Z5
TXN-045248,2025-05-03,2025-05-02,2897.92,VENDOR_0105,INV-2025-1296,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0105,False,521.63,27ABCDE5150F1Z5
TXN-045249,2026-03-16,2026-03-16,20004.36,VENDOR_0173,INV-2025-5977,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0173,False,3600.78,27ABCDE1556F1Z5
TXN-045250,2026-02-19,2026-02-16,2091.29,VENDOR_0183,INV-2025-7803,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0183,False,376.43,27ABCDE4989F1Z5
TXN-045251,2025-11-19,2025-11-16,1431.23,VENDOR_0100,INV-2025-4307,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0100,False,257.62,27ABCDE9145F1Z5
TXN-045252,2025-07-17,2025-07-16,1331.57,VENDOR_0031,INV-2025-2714,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0031,False,239.68,27ABCDE4573F1Z5
